ISSUE;TYPE;STORY TITLE;STORYLINE;EVENT;COVER DATE;RELEASE DATE;WRITER;PENCILER;MAIN CHARACTERS;ANTAGONISTS;SUPPORTING CHARACTERS
Spectacular Spider-Man Vol 1 143;Secondary;Deadline in Dallas;;;1988-10;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Kingpin 🢒 | 🢐 Arranger 🢒 | 🢐 Persuader (Death) | Lobo Brothers (First appearance) | 🢐 Eduardo Lobo 🢒 | 🢐 Carlos Lobo 🢒;🢐 Punisher (Frank Castle) 🢒 | 🢐 Mary Jane Watson Parker 🢒
Web of Spider-Man Vol 1 43;Secondary;Autodafe, or... Nobody Expects the Spanish Inquisition;;;1988-10;;Peter David;Alex Saviuk;🢐 Spider-Man (Peter Parker) 🢒;Cult of Love | 🢐 Teacher (Death) | Brother Guy  (Final appearance) | 🢐 Brother Bruce (Death);🢐 Flash Thompson 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒 | Daily Bugle Staff | 🢐 Betty Brant 🢒 | 🢐 Kate Cushing 🢒 | 🢐 Ben Urich 🢒
Spectacular Spider-Man Annual Vol 1 8;Special;Return to Sender;;Evolutionary War;1988-11;1988-07-05;Gerry Conway;Mark Bagley;🢐 Spider-Man (Peter Parker) 🢒;High Evolutionary (Herbert Wyndham) (See chronology) | Purifiers | Professor Quint (First and only known appearance) | Microcephaloid;Gwen Stacy's clone (See chronology) | 🢐 Mary Jane Watson Parker 🢒 | Young Gods | 🢐 Brightsword (Carter Dyam) | 🢐 Caduceus (Mark Cadmon) 🢒 | 🢐 Calculus (Jahaharel Patel) 🢒 | 🢐 Daydreamer (Catherine Moranis) | 🢐 Genii (Jason Kimball) | 🢐 Harvest (Chi Lo) | 🢐 Highnote (Raoul Hernandez) 🢒 | 🢐 Mindsinger (Gregor Buhkarov) | 🢐 Moonstalker (Kiana) 🢒 | 🢐 Sea Witch (Bridget O'Hare) 🢒 | 🢐 Splice (Chandra Ku) 🢒 | 🢐 Varua (Mira) | Junipur 🢒 (First appearance) | Katos 🢒 (First appearance)
Amazing Spider-Man Vol 1 308;Main Series;Dread;;;1988-11;1988-07-12;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Taskmaster 🢒 | 🢐 Jonathan Caesar 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒 | 🢐 Nathan Lubensky 🢒
Amazing Spider-Man Vol 1 309;Main Series;Styx And Stone;;;1988-11;1988-07-26;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Jonathan Caesar 🢒 | 🢐 Styx 🢒 (First appearance) | 🢐 Stone 🢒 (First appearance) | 🢐 Manslaughter Marsdale 🢒;🢐 Mary Jane Watson-Parker 🢒 | 🢐 J. Jonah Jameson 🢒 | 🢐 Joe Robertson 🢒
Spectacular Spider-Man Vol 1 144;Secondary;An Ill Wind...;;;1988-11;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Boomerang (Fred Myers) 🢒 | Louis Baxter III 🢒 (First appearance);🢐 Mary Jane Watson Parker 🢒 | 🢐 J. Jonah Jameson 🢒 | 🢐 Joe Robertson 🢒
Web of Spider-Man Vol 1 44;Secondary;Reunion;Warzone;;1988-11;;Peter David;Alex Saviuk;🢐 Spider-Man (Peter Parker) 🢒;Warzone (First appearance) | Alpha 🢒 (First appearance) | Bravo 🢒 (First appearance) | Charlie 🢒 (First appearance) | Delta 🢒 (First appearance);🢐 Hulk (Joe Fixit) 🢒
Amazing Spider-Man Vol 1 310;Main Series;Shrike Force!;;;1988-12;1988-08-09;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Killer Shrike 🢒 | 🢐 The Tinkerer 🢒;🢐 Mary Jane Watson Parker 🢒
Spectacular Spider-Man Vol 1 145;Secondary;The Boomerang Return;;;1988-12;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Louis Baxter III | 🢐 Boomerang 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Joe Robertson 🢒 | 🢐 J. Jonah Jameson 🢒
Web of Spider-Man Vol 1 45;Secondary;Death from Above!;;;1988-12;;Maddie Blaustein (credited under different name);Alex Saviuk;🢐 Spider-Man (Peter Parker) 🢒;"🢐 Vulture (Adrian Toomes) 🢒 | Morris ""The Snake"" Diamond (First and only known appearance)";Sara Glenville (First and only known appearance) (Undercover Agent)
Amazing Spider-Man Vol 1 311;Main Series;Mysteries Of The Dead;;Inferno;1989-01;1988-09-13;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Mysterio 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Dr. Curt Connors 🢒 | 🢐 Harry Osborn 🢒
Spectacular Spider-Man Vol 1 146;Secondary;Demon Night;;Inferno;1989-01;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Arranger 🢒 | 🢐 Hobgoblin 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Harry Osborn 🢒 | Daily Bugle Staff | 🢐 Joe Robertson 🢒 | 🢐 Ben Urich 🢒 | 🢐 J. Jonah Jameson 🢒 | 🢐 Glory Grant 🢒 | 🢐 Kate Cushing 🢒
Web of Spider-Man Vol 1 46;Secondary;The Power of... Hate!;;;1989-01;;Richard Howell;Richard Howell;🢐 Spider-Man 🢒;🢐 Nekra 🢒;🢐 Doctor Henry Pym 🢒
Amazing Spider-Man Vol 1 312;Main Series;The Goblin War;;Inferno;1989-02;1988-10-11;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Hobgoblin 🢒;🢐 Green Goblin (Harry Osborn) 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Dr. Curt Connors 🢒 | 🢐 J. Jonah Jameson 🢒
Spectacular Spider-Man Vol 1 147;Secondary;When the Bugle Blows;;Inferno;1989-02;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Hobgoblin 🢒 (Possessed by Demogoblin 🢒) | 🢐 N'astirh 🢒;🢐 J. Jonah Jameson 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Green Goblin (Harry Osborn) 🢒 | 🢐 Joe Robertson 🢒
Web of Spider-Man Vol 1 47;Secondary;The Face in the Mirror;;Inferno;1989-02;;Gerry Conway;Alex Saviuk;🢐 Spider-Man 🢒;🢐 Hobgoblin 🢒;🢐 Harry Osborn 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒 | 🢐 Kristy Watson 🢒 | 🢐 Liz Osborn 🢒 | 🢐 J. Jonah Jameson 🢒
Amazing Spider-Man Vol 1 313;Main Series;Slithereens;;Inferno;1989-03;1988-11-08;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 The Lizard 🢒 (Appears in flashback) | 🢐 Jonathan Caesar 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒
Spectacular Spider-Man Vol 1 148;Secondary;Night of the Living Ned!;;Inferno;1989-03;;Gerry Conway;Sal Buscema;🢐 Flash Thompson 🢒 | 🢐 Betty Brant 🢒;N'Astirh's Demons;🢐 Ned Leeds 🢒 (Spirit)
Web of Spider-Man Vol 1 48;Secondary;Eyes of the Demon;;Inferno;1989-03;;Gerry Conway;Alex Saviuk;🢐 Spider-Man 🢒;🢐 Hobgoblin 🢒 (Possessed by 🢐 Demogoblin 🢒) | 🢐 The Kingpin 🢒 | 🢐 Arranger 🢒 | 🢐 The Lizard 🢒 (Cameo);🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒 | 🢐 J. Jonah Jameson 🢒
Amazing Spider-Man Vol 1 314;Main Series;Down And Out In Forest Hills;;;1989-04;1988-12-13;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Malcolm Kinderman (Last appearance);🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒 | 🢐 J. Jonah Jameson 🢒 | 🢐 Flash Thompson 🢒
Spectacular Spider-Man Vol 1 149;Secondary;What About Carrion?!;;;1989-04;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;Carrion (Malcolm McBride) 🢒 (First appearance) | 🢐 Tombstone (Lonnie Lincoln) 🢒 | 🢐 Arranger (Oswald Silkworth) 🢒 | 🢐 Eduardo Lobo 🢒;Daily Bugle | 🢐 Joe Robertson 🢒 | 🢐 Joy Mercado 🢒 | 🢐 Kate Cushing 🢒 | 🢐 Glory Grant 🢒 | 🢐 Mary Jane Watson 🢒
Web of Spider-Man Vol 1 49;Secondary;Corner Business;;;1989-04;;Peter David;Val Mayerik;🢐 Spider-Man (Peter Parker) 🢒;Winston Shepherd (First and only known appearance, dies) (drug dealer) | Sal (Drug Lord)  (First and only known appearance);🢐 Mary Jane Watson Parker 🢒 | 🢐 Kate Cushing 🢒 | 🢐 Lorraine Mandell 🢒
Web of Spider-Man Vol 1 50;Secondary;1,000 Words;;;1989-05;1989-01-03;Gerry Conway;Alex Saviuk;🢐 Spider-Man 🢒;🢐 Chameleon 🢒 | 🢐 Arranger 🢒 | Maggia | Winston Walker III (First and only known appearance) | Lobo Brothers | 🢐 Eduardo Lobo 🢒 | 🢐 Carlos Lobo 🢒;Outlaws (First appearance) | 🢐 Silver Sable 🢒 (Joins group) | 🢐 Sandman 🢒 (Joins group) | 🢐 Prowler 🢒 (Joins group) | 🢐 Puma 🢒 (Joins group) | 🢐 Rocket Racer 🢒 (Joins group) | 🢐 Will O' The Wisp 🢒 (Joins group) | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒 | 🢐 J. Jonah Jameson 🢒 | 🢐 Joe Robertson 🢒
Amazing Spider-Man Vol 1 315;Main Series;A Matter of Life and Debt;;;1989-05;1989-01-10;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Hydro-Man (Morris Bench) 🢒 | 🢐 Venom (Eddie Brock) 🢒;🢐 Mary Jane Watson-Parker 🢒 | 🢐 May Parker 🢒 | 🢐 Nathan Lubensky 🢒
Spectacular Spider-Man Vol 1 150;Secondary;Guilty!;;;1989-05;1989-01-31;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Kingpin 🢒 | 🢐 Chameleon 🢒 (Posing as J. Jonah Jameson) | 🢐 Eduardo Lobo 🢒 | 🢐 Tombstone 🢒;🢐 Joe Robertson 🢒 | 🢐 Mary Jane Watson 🢒 | 🢐 Glory Grant 🢒
Amazing Spider-Man Vol 1 316;Main Series;Dead Meat;;;1989-06;1989-02-14;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Venom (Eddie Brock) 🢒 | Unnamed bank robber  (First and only known appearance);🢐 Mary Jane Watson-Parker 🢒 | 🢐 Black Cat (Felicia Hardy) 🢒
Spectacular Spider-Man Vol 1 151;Secondary;Lock-Up;;;1989-06;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Tombstone 🢒 | 🢐 Eduardo Lobo 🢒 | 🢐 Chameleon 🢒 (Disguised as J. Jonah Jameson);🢐 Mary Jane Watson Parker 🢒 | Daily Bugle Staff | 🢐 Joe Robertson 🢒 | 🢐 Glory Grant 🢒 | 🢐 Betty Brant 🢒 | 🢐 Flash Thompson 🢒 | 🢐 Puma 🢒
Web of Spider-Man Vol 1 51;Secondary;The Crimelord of New York!;;;1989-06;;Gerry Conway;Mark Bagley;🢐 Spider-Man 🢒;🢐 Chameleon 🢒 | 🢐 Hammerhead 🢒 | 🢐 Arranger 🢒 | 🢐 Eduardo Lobo 🢒 | Maggia;🢐 Mary Jane Watson Parker 🢒 | 🢐 J. Jonah Jameson 🢒 | 🢐 Glory Grant 🢒
Amazing Spider-Man Vol 1 317;Main Series;The Sand and the Fury;;;1989-07;1989-03-14;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Venom (Eddie Brock) 🢒;🢐 Aunt May 🢒 | 🢐 Mary Jane Watson Parker 🢒
Spectacular Spider-Man Vol 1 152;Secondary;A Wolf's Tale;;;1989-07;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Tombstone 🢒 | 🢐 Arranger 🢒 | Lobo Brothers | 🢐 Eduardo Lobo 🢒 (Appears in flashback) | 🢐 Carlos Lobo 🢒 (Appears in flashback);🢐 Glory Grant 🢒 | 🢐 Flash Thompson 🢒 | 🢐 Harry Osborn 🢒 | 🢐 Joe Robertson 🢒 | 🢐 Bruiser 🢒 | 🢐 Mary Jane Watson Parker 🢒
Web of Spider-Man Vol 1 52;Secondary;Chains;;;1989-07;;Gerry Conway;Frank Springer;🢐 J. Jonah Jameson 🢒 (Appears in flashback);🢐 Chameleon (Dmitri Smerdyakov) 🢒 | Corrupt NYPD (Only in flashback) | Kenner (Only in flashback) | Sergeant Michael O'Hill (Only in flashback);🢐 William Walter Goodman 🢒
Amazing Spider-Man Vol 1 318;Main Series;Sting Your Partner!;;;1989-08;1989-04-11;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Scorpion (MacDonald Gargan) 🢒 | 🢐 Justin Hammer 🢒 | 🢐 Chameleon (Dmitri Smerdyakov) 🢒 (Disguised as J. Jonah Jameson);🢐 Mary Jane Watson Parker 🢒 | 🢐 Harry Osborn 🢒
Spectacular Spider-Man Vol 1 153;Secondary;Siege;;;1989-08;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Tombstone 🢒 | 🢐 Chameleon 🢒 (Poses as J. Jonah Jameson) | 🢐 Hammerhead 🢒;🢐 Joe Robertson 🢒 | 🢐 Bruiser (Death) | 🢐 Mary Jane Watson Parker 🢒
Web of Spider-Man Vol 1 53;Secondary;Wolves in the Night;;;1989-08;;Gerry Conway;Mark Bagley;🢐 Spider-Man 🢒;🢐 Chameleon 🢒 | 🢐 Hammerhead 🢒 | 🢐 Kingpin 🢒 | 🢐 Arranger 🢒 | Lobo Brothers | 🢐 Carlos Lobo 🢒 | 🢐 Eduardo Lobo 🢒;🢐 Aunt May 🢒 | 🢐 Mary Jane Watson Parker 🢒
Amazing Spider-Man Annual Vol 1 23;Special;Abominations!;;Atlantis Attacks;1989-09;1989-05-02;Gerry Conway | David Michelinie;Rob Liefeld;🢐 Spider-Man;🢐 Tyrannus 🢒 | 🢐 Abomination's Body 🢒 | 🢐 Emil Blonsky 🢒 | 🢐 Ghaur 🢒 | 🢐 Llyra 🢒 | 🢐 Kingpin 🢒 | 🢐 Viper 🢒 | 🢐 Set 🢒;🢐 She-Hulk 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May | 🢐 Flash Thompson 🢒
Amazing Spider-Man Vol 1 319;Main Series;The Scorpion's Tail Of Woe!;;;1989-09;1989-05-09;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Backlash 🢒 | 🢐 Scorpion 🢒 | 🢐 Rhino 🢒 | 🢐 Justin Hammer 🢒;🢐 Aunt May 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Harry Osborn 🢒 | 🢐 Liz Osborn 🢒
Spectacular Spider-Man Annual Vol 1 9;Special;The Serpent in the Shadow;;Atlantis Attacks;1989-09;1989-05-16;Gerry Conway;David Ross;🢐 Spider-Man (Peter Parker) 🢒;"🢐 Tyrannus (Romulus Augustulus) 🢒 (Disguised as ""Dr. Tyrone"") | 🢐 Ghaur 🢒";🢐 Cloak (Tyrone Johnson) 🢒 | 🢐 Dagger (Tandy Bowen) 🢒 | 🢐 Sub-Mariner (Namor) 🢒 (In Disguise)
Amazing Spider-Man Vol 1 320;Main Series;License Invoked;;;1989-09;1989-05-23;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;Life Foundation | 🢐 Carlton Drake 🢒;🢐 Silver Sable 🢒 | 🢐 Paladin 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒
Spectacular Spider-Man Vol 1 154;Secondary;Claws;;;1989-09;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Chameleon 🢒 | 🢐 Hammerhead 🢒 | 🢐 Arranger 🢒;🢐 Puma 🢒 | 🢐 Glory Grant 🢒 | 🢐 Mary Jane Watson-Parker 🢒 | 🢐 Aunt May 🢒
Web of Spider-Man Vol 1 54;Secondary;The Wolves of War;;;1989-09;;Gerry Conway;Alex Saviuk;🢐 Spider-Man 🢒;🢐 Chameleon 🢒 | 🢐 Kingpin 🢒 (Voice) | 🢐 Arranger 🢒 | Lobo Brothers | 🢐 Carlos Lobo 🢒 | 🢐 Eduardo Lobo 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 J. Jonah Jameson 🢒 | 🢐 Kristy Watson 🢒
Amazing Spider-Man Vol 1 321;Main Series;Under War!;;;1989-10;1989-06-06;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;Life Foundation | 🢐 Carlton Drake 🢒 | Protectors (First and only known appearance);🢐 Siver Sable 🢒 | 🢐 Paladin 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒 | 🢐 Harry Osborn 🢒
Amazing Spider-Man Vol 1 322;Main Series;Ceremony;;;1989-10;1989-06-20;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Sabretooth 🢒 (Shadow only) | ULTIMATUM | Major Toler Weil 🢒 (First appearance) | Prime Minister Klaus Limka (First and only known appearance, dies);🢐 Silver Sable 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒
Spectacular Spider-Man Vol 1 155;Secondary;Crash Out!;;;1989-10;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Tombstone 🢒;🢐 Mary Jane Watson-Parker 🢒 | 🢐 Aunt May 🢒 | 🢐 Joe Robertson 🢒 | 🢐 Harry Osborn 🢒 | 🢐 Flash Thompson 🢒
Web of Spider-Man Vol 1 55;Secondary;Showdown;;;1989-10;;Gerry Conway;Alex Saviuk;🢐 Spider-Man (Peter Parker) 🢒;Lobo Brothers | 🢐 Carlos Lobo 🢒 | 🢐 Eduardo Lobo 🢒 (Death) | 🢐 Arranger 🢒 | 🢐 Kingpin (Wilson Fisk) 🢒 | 🢐 Chameleon 🢒 | 🢐 Hammerhead 🢒;🢐 Glory Grant 🢒 | 🢐 J. Jonah Jameson 🢒 | 🢐 Mary Jane Watson Parker 🢒
Web of Spider-Man Annual Vol 1 5;Special;War Zone: New York;;Atlantis Attacks;1989-11;1989-06-27;Gerry Conway;Javier Saltares;🢐 Spider-Man (Peter Parker) 🢒;🢐 Attuma 🢒 | Atlantean Navy | Atlantean Army | 🢐 Ghaur 🢒 | 🢐 Llyra 🢒;Fantastic Four | 🢐 Mr. Fantastic (Reed Richards) 🢒 | 🢐 Human Torch (Johnny Storm) 🢒 | 🢐 Ben Grimm 🢒 | 🢐 Ms. Marvel (Sharon Ventura) 🢒 | 🢐 Invisible Woman (Sue Richards) 🢒 | 🢐 Mary Jane Watson-Parker 🢒 | 🢐 Aunt May 🢒
Amazing Spider-Man Vol 1 323;Main Series;Assault Rivals;;;1989-11;1989-07-04;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;ULTIMATUM | 🢐 Major Toler Weil 🢒;🢐 Silver Sable 🢒 | 🢐 Captain America 🢒 | 🢐 Solo 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒
Amazing Spider-Man Vol 1 324;Main Series;Twos Day;;;1989-11;1989-07-18;David Michelinie;Erik Larsen;🢐 Spider-Man (Peter Parker) 🢒;🢐 Sabretooth 🢒 | ULTIMATUM | 🢐 Major Toler Weil 🢒 | Life Foundation | MacVay  (First and only known appearance);🢐 Silver Sable 🢒 | 🢐 Captain America 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Solo 🢒
Amazing Spider-Man Vol 1 325;Main Series;Finale in Red!;;;1989-11;1989-08-08;David Michelinie;Todd McFarlane;🢐 Spider-Man (Peter Parker) 🢒;🢐 Red Skull 🢒 | Ultimatum | 🢐 Major Toler Weil | Resistants | Sweatshop | Watchdogs;🢐 Mary Jane Watson Parker 🢒
Spectacular Spider-Man Vol 1 156;Secondary;The Search for Robbie Robertson;;;1989-11;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;Bugeye (First and only known appearance) | Banjo (First and only known appearance) | 🢐 Tombstone 🢒;🢐 Aunt May 🢒 | 🢐 Mary Jane Watson-Parker 🢒 | 🢐 Kristy Watson 🢒 | 🢐 Joe Robertson 🢒
Spectacular Spider-Man Vol 1 157;Secondary;Shakedown;;;1989-11;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Tombstone 🢒 | 🢐 Electro 🢒 | 🢐 Shocker 🢒 | 🢐 Chameleon 🢒 | 🢐 Hammerhead 🢒;🢐 Joe Robertson 🢒 | 🢐 Mary Jane Watson-Parker 🢒 | 🢐 Flash Thompson 🢒 | 🢐 Harry Osborn 🢒 | 🢐 Liz Osborn 🢒
Web of Spider-Man Vol 1 56;Secondary;Skin-Deep;;;1989-11;;Gerry Conway;Alex Saviuk;🢐 Spider-Man (Peter Parker) 🢒;Skinhead 🢒 (First appearance);🢐 Rocket Racer 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒 | 🢐 J. Jonah Jameson 🢒
Web of Spider-Man Vol 1 57;Secondary;Flesh and Blood;;;1989-11;;Gerry Conway;Alex Saviuk;🢐 Spider-Man (Peter Parker) 🢒;🢐 Skinhead (Eddie Cross) 🢒;🢐 Rocket Racer (Robert Farrell) 🢒 | 🢐 Mary Jane Watson Parker 🢒 | 🢐 Kristy Watson 🢒
Amazing Spider-Man Vol 1 326;Main Series;Gravity Storm;;Acts of Vengeance;1989-12;1989-09-12;David Michelinie;Colleen Doran;🢐 Spider-Man 🢒;🢐 Graviton 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Aunt May 🢒 | 🢐 Flash Thompson 🢒
Amazing Spider-Man Vol 1 327;Main Series;Cunning Attractions!;;Acts of Vengeance;1989-12;1989-10-10;David Michelinie;Erik Larsen;🢐 Spider-Man 🢒 (Possessed by 🢐 Captain Universe 🢒);🢐 Magneto 🢒 | 🢐 Kingpin 🢒 | 🢐 Doctor Doom 🢒 | 🢐 The Wizard 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Flash Thompson 🢒
Spectacular Spider-Man Vol 1 158;Secondary;The Paste and the Power (Or a Very Sticky Situation);;Acts of Vengeance;1989-12;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒 (Possessed by 🢐 Captain Universe 🢒);🢐 Trapster 🢒 | 🢐 Kingpin 🢒 | 🢐 Loki 🢒 | 🢐 Doctor Doom 🢒 | 🢐 The Wizard 🢒 | 🢐 Magneto 🢒;🢐 Mary Jane Watson-Parker 🢒 | 🢐 Joe Robertson 🢒
Spectacular Spider-Man Vol 1 159;Secondary;These Shattered Senses Or A Tale of the Brothers Grimm;;Acts of Vengeance;1989-12;;Gerry Conway;Sal Buscema;🢐 Spider-Man (Peter Parker) 🢒;🢐 Brothers Grimm 🢒 | 🢐 The Wizard 🢒 | 🢐 Doctor Doom 🢒;🢐 J. Jonah Jameson 🢒
Web of Spider-Man Vol 1 58;Secondary;Rematch;;;1989-12;;Gerry Conway;Alex Saviuk;🢐 Spider-Man 🢒;🢐 Grizzly 🢒 | 🢐 Tinkerer 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Kristy Watson 🢒 | 🢐 Joy Mercado 🢒 | 🢐 Joe Robertson 🢒 | 🢐 Martha Robertson 🢒 | 🢐 Randy Robertson 🢒 | 🢐 Amanda Robertson 🢒 | 🢐 Cynthia Bernhammer 🢒
Web of Spider-Man Vol 1 59;Secondary;With Great Power;;Acts of Vengeance;1989-12;;Gerry Conway;Alex Saviuk;🢐 Spider-Man (Peter Parker) 🢒 (Possessed by 🢐 Captain Universe 🢒);🢐 Titania 🢒 | 🢐 Doctor Doom 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Puma 🢒
Amazing Spider-Man Vol 1 328;Main Series;Shaw's Gambit;;Acts of Vengeance;1990-01;1989-11-14;David Michelinie;Todd McFarlane;🢐 Cosmic Spider-Man (Peter Parker) 🢒 (Possessed by 🢐 Captain Universe 🢒);🢐 Sebastian Shaw 🢒 | 🢐 Hulk (Bruce Banner) 🢒;🢐 Mary Jane Watson Parker 🢒 | 🢐 Flash Thompson 🢒
